name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Perplexity,2.7,9,5.10d,['Trad'],150,1,,,Nevada,Whiskey Peak,2,2,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Mazatlan,3.4,38,5.10d,['Trad'],150,1,,,Nevada,Whiskey Peak,2,6,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Kenny Laguna,1.7,3,5.10d,['Trad'],210,2,PG13,,Nevada,Whiskey Peak,0,1,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Open-and-Shut,2.5,4,5.10d,['Trad'],50,1,,,Nevada,Whiskey Peak,2,0,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Archaeopteryx,1.0,2,5.11a,['Trad'],390,3,R,,Nevada,Whiskey Peak,0,0,"['5.10a/b', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Cole Essence,3.6,7,5.11b,['Trad'],115,2,,,Nevada,Whiskey Peak,1,3,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
The Delicate Sound of Thunder,3.8,105,5.11b,['Trad'],200,2,,,Nevada,Whiskey Peak,7,17,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Desert Wave,2.0,1,5.11b,['Trad'],150,1,,,Nevada,Whiskey Peak,0,2,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Tales from the Gripped,2.7,14,5.11,['Trad'],300,3,,,Nevada,Whiskey Peak,6,5,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.10', '5.10b']",
Only the Good Die Young,3.2,81,5.11b/c,['Trad'],750,5,,,Nevada,Whiskey Peak,18,24,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Ixtlan,3.5,114,5.11c,['Trad'],200,3,,,Nevada,Whiskey Peak,18,18,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.12a', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Geriatrics (aka Ben Dover Beelzebub),3.0,2,5.12a,['Trad'],320,3,,,Nevada,Whiskey Peak,2,0,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Matzoland,2.8,22,5.12a,['Sport'],70,1,,,Nevada,Whiskey Peak,2,3,"['5.10a/b', '5.11a', '5.8+', '5.8', '5.8', '5.9+', '5.11b', '5.11b', '5.11b', '5.8', '5.11c', '5.10d', '5.12a', '5.10d', '5.10b', '5.9', '5.11b/c', '5.10d', '5.10c/d', '5.10d', '5.9', '5.10a', '5.10', '5.10-', '5.10-', '5.11', '5.10', '5.10b']",
Two in the Busch,2.3,3,5.9,['Trad'],250,3,,,Nevada,16-Black Velvet…,5,2,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Headlamp Mechanics,4.0,1,5.9,['Trad'],110,1,,,Nevada,16-Black Velvet…,1,0,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Bone Saw,3.0,1,5.10a,['Trad'],55,1,,,Nevada,16-Black Velvet…,2,0,"['5.11', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Step Into The Squeezer,2.6,5,5.10-,['Trad'],100,1,,,Nevada,16-Black Velvet…,1,1,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.9', '5.11d']",
Handbone,3.2,59,5.10,['Trad'],70,1,,,Nevada,16-Black Velvet…,7,10,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Cornucopia,1.5,2,5.10,['Trad'],500,4,PG13,,Nevada,16-Black Velvet…,5,1,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Brownline,2.7,3,5.10+,['Trad'],220,2,,,Nevada,16-Black Velvet…,3,1,"['5.11', '5.10a', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Clipper,2.3,7,5.11a,['Trad'],90,1,,,Nevada,16-Black Velvet…,1,7,"['5.11', '5.10a', '5.10+', '5.12a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Lizard Locks,3.4,19,5.11,['Trad'],60,1,,,Nevada,16-Black Velvet…,4,4,"['5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
All the Right Moves,2.5,2,5.11,"['Trad', 'TR']",60,1,R,,Nevada,16-Black Velvet…,1,2,"['5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
West Edge Lane,2.0,1,5.11d,['Sport'],80,1,,,Nevada,16-Black Velvet…,0,0,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9']",
Chinese Handcuffs,3.1,14,5.12a,['Trad'],90,1,,,Nevada,16-Black Velvet…,3,2,"['5.11', '5.10a', '5.10+', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Seduction Line,4.0,19,5.12a,['Trad'],85,1,,,Nevada,16-Black Velvet…,2,9,"['5.11', '5.10a', '5.10+', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
The Madcap Laughs,4.0,1,5.12,['Trad'],120,1,PG13,,Nevada,16-Black Velvet…,0,1,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Papillon,4.0,1,5.12c,['Trad'],300,3,PG13,,Nevada,16-Black Velvet…,1,1,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.13a', '5.10', '5.9', '5.11', '5.12', '5.12a', '5.10-', '5.9', '5.11d']",
Desert Gold,3.9,18,5.13a,['Trad'],150,2,PG13,,Nevada,16-Black Velvet…,11,9,"['5.11', '5.10a', '5.10+', '5.12a', '5.11a', '5.10', '5.10', '5.9', '5.11', '5.12', '5.12c', '5.12a', '5.10-', '5.9', '5.11d']",
Teabob,1.0,2,5.8+,['Trad'],300,3,,,Nevada,16-Black Velvet…,0,2,"['5.11d', '5.9', '5.10b', '5.12b', '5.11c', '5.10a', '5.10-', '5.9', '5.11b', '5.9', '5.10+']",
The Prism Corner,2.3,3,5.9,['Trad'],60,1,,,Nevada,16-Black Velvet…,2,2,"['5.11d', '5.10b', '5.12b', '5.11c', '5.10a', '5.10-', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
Arrow Place,3.0,55,5.9,['Trad'],180,2,,,Nevada,16-Black Velvet…,9,12,"['5.11d', '5.10b', '5.12b', '5.11c', '5.10a', '5.10-', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
Wish Bone,2.0,6,5.9,['Trad'],125,1,R,,Nevada,16-Black Velvet…,1,5,"['5.11d', '5.10b', '5.12b', '5.11c', '5.10a', '5.10-', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
Millepede,3.0,5,5.10a,['Trad'],90,1,,,Nevada,16-Black Velvet…,1,2,"['5.11d', '5.9', '5.10b', '5.12b', '5.11c', '5.10-', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
Poultroonicus aka Moving Over Stone,2.0,2,5.10-,['Trad'],250,2,,,Nevada,16-Black Velvet…,0,3,"['5.11d', '5.9', '5.10b', '5.12b', '5.11c', '5.10a', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
Children of the Sun,2.1,8,5.10b,['Trad'],500,4,,II,Nevada,16-Black Velvet…,5,8,"['5.11d', '5.9', '5.12b', '5.11c', '5.10a', '5.10-', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
Yucca Butt,3.0,14,5.10+,['Trad'],80,1,,,Nevada,16-Black Velvet…,1,3,"['5.11d', '5.9', '5.10b', '5.12b', '5.11c', '5.10a', '5.10-', '5.9', '5.8+', '5.11b', '5.9']",
Three K,2.5,2,5.11b,['Trad'],220,2,,,Nevada,16-Black Velvet…,0,0,"['5.11d', '5.9', '5.10b', '5.12b', '5.11c', '5.10a', '5.10-', '5.9', '5.8+', '5.9', '5.10+']",
Kidney Stone,3.0,1,5.11c,['Trad'],160,2,PG13,,Nevada,16-Black Velvet…,0,0,"['5.11d', '5.9', '5.10b', '5.12b', '5.10a', '5.10-', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
Arch Rival,2.0,1,5.11d,['Trad'],70,1,,,Nevada,16-Black Velvet…,1,3,"['5.9', '5.10b', '5.12b', '5.11c', '5.10a', '5.10-', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
K-Day,3.5,4,5.12b,['Trad'],95,1,,,Nevada,16-Black Velvet…,1,0,"['5.11d', '5.9', '5.10b', '5.11c', '5.10a', '5.10-', '5.9', '5.8+', '5.11b', '5.9', '5.10+']",
Refried Brains,3.0,107,5.9,['Trad'],800,4,,II,Nevada,16-Black Velvet…,20,22,"['5.10', '5.11c', '5.10a', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Epinephrine,3.9,1097,5.9,['Trad'],1600,13,,IV,Nevada,16-Black Velvet…,117,119,"['5.10', '5.11c', '5.10a', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Malicious Mischief,2.0,1,5.9,['Trad'],715,5,R,,Nevada,16-Black Velvet…,0,0,"['5.10', '5.11c', '5.10a', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Jugs on Drugs,2.0,2,5.9+,['Trad'],600,4,,II,Nevada,16-Black Velvet…,2,0,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Sour Mash,3.6,472,5.10a,['Trad'],600,6,,,Nevada,16-Black Velvet…,42,36,"['5.10', '5.11c', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Dream of Wild Turkeys,3.6,592,5.10a,['Trad'],700,7,,III,Nevada,16-Black Velvet…,58,47,"['5.10', '5.11c', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Overhanging Hangover,3.0,63,5.10a,['Trad'],200,2,,,Nevada,16-Black Velvet…,6,15,"['5.10', '5.11c', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
The Gobbler,3.1,147,5.10-,['Trad'],200,3,,,Nevada,16-Black Velvet…,11,15,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Spark Plug,3.0,28,5.10b,['Trad'],100,1,,,Nevada,16-Black Velvet…,3,2,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Rock Warrior,3.6,83,5.10b,['Trad'],,6,R,II,Nevada,16-Black Velvet…,19,28,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Yellow Brick Road,3.3,80,5.10b,"['Trad', 'Sport']",550,5,,,Nevada,16-Black Velvet…,6,15,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Norepinephrine,2.8,6,5.10b,['Trad'],715,6,PG13,,Nevada,16-Black Velvet…,3,6,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
American Flesh Dance (Combination of The Flesh plus American Ghost Dance),2.0,1,5.10,['Trad'],800,5,PG13,II,Nevada,16-Black Velvet…,6,1,"['5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
The Fiddler Roof,3.5,4,5.10,['Trad'],185,1,,,Nevada,16-Black Velvet…,3,0,"['5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Prince of Darkness,3.1,320,5.10c,"['Trad', 'Sport']",700,6,,III,Nevada,16-Black Velvet…,22,40,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Johnny Come Lately,3.0,22,5.10c,['Sport'],120,1,,,Nevada,16-Black Velvet…,0,3,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Fiddler on the Roof,3.6,158,5.10+,['Trad'],500,7,,III,Nevada,16-Black Velvet…,19,47,"['5.10', '5.11c', '5.10a', '5.9', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Steel Monkey,3.7,3,5.10+,['Trad'],1100,11,,V,Nevada,16-Black Velvet…,0,6,"['5.10', '5.11c', '5.10a', '5.9', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Smooth as Silk,3.3,10,5.10d,['Trad'],340,2,PG13,,Nevada,16-Black Velvet…,2,6,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Sandstone Samurai,3.3,8,5.11a,['Trad'],700,5,X,,Nevada,16-Black Velvet…,4,7,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Velveeta,2.7,3,5.11a,['Trad'],1000,5,R,IV,Nevada,16-Black Velvet…,0,4,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Sourpuss,3.0,1,5.11a,['Trad'],250,2,,,Nevada,16-Black Velvet…,3,0,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Cutting Edge,3.9,15,5.11c,['Trad'],125,1,PG13,,Nevada,16-Black Velvet…,2,7,"['5.10', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.11d', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
My Little Pony,3.3,6,5.11d,['Trad'],1000,7,,,Nevada,16-Black Velvet…,2,1,"['5.10', '5.11c', '5.10a', '5.9', '5.10+', '5.10', '5.10-', '5.10c', '5.9+', '5.9', '5.10b', '5.10a', '5.10c', '5.9', '5.10b', '5.11a', '5.10d', '5.10a', '5.11a', '5.10b', '5.10+', '5.11a', '5.10b']",
Circus Act,1.0,1,5.9,"['Trad', 'Aid']",150,1,,,Nevada,16-Black Velvet…,1,0,"['5.10', '5.11', '5.10', '5.10b', '5.10d', '5.10c', '5.11-']",
Git From Here You Dogs,3.0,2,5.10b,"['Trad', 'Aid']",250,2,,,Nevada,16-Black Velvet…,1,1,"['5.10', '5.11', '5.9', '5.10', '5.10d', '5.10c', '5.11-']",
Black Sun,2.0,1,5.10,['Trad'],650,6,PG13,III,Nevada,16-Black Velvet…,5,2,"['5.11', '5.9', '5.10', '5.10b', '5.10d', '5.10c', '5.11-']",
Desert Solitude,3.0,1,5.10,['Trad'],840,7,,IV,Nevada,16-Black Velvet…,6,2,"['5.11', '5.9', '5.10', '5.10b', '5.10d', '5.10c', '5.11-']",
Tranquility Base,1.5,2,5.10c,['Trad'],1100,8,R,IV,Nevada,16-Black Velvet…,0,3,"['5.10', '5.11', '5.9', '5.10', '5.10b', '5.10d', '5.11-']",
Mr. Natural of the Desert,4.0,1,5.10d,['Trad'],150,1,,,Nevada,16-Black Velvet…,0,4,"['5.10', '5.11', '5.9', '5.10', '5.10b', '5.10c', '5.11-']",
Western Spaces,2.0,1,5.11-,['Trad'],500,4,,III,Nevada,16-Black Velvet…,1,1,"['5.10', '5.11', '5.9', '5.10', '5.10b', '5.10d', '5.10c']",
The Breathing Stone,3.0,4,5.11,['Trad'],1300,8,,IV,Nevada,16-Black Velvet…,1,5,"['5.10', '5.9', '5.10', '5.10b', '5.10d', '5.10c', '5.11-']",
Sick for Toys,3.3,15,5.10+,['Trad'],400,4,,II,Nevada,16-Black Velvet…,9,13,['5.11'],
In Absentia,3.3,3,5.11,['Trad'],320,3,,,Nevada,16-Black Velvet…,6,3,['5.10+'],
Great Expectations,2.0,9,5.9,['Trad'],,6,PG13,,Nevada,16-Black Velvet…,0,3,"['5.12a', '5.10', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Wax Cracks,1.0,2,5.9,['Trad'],550,5,,,Nevada,16-Black Velvet…,0,1,"['5.12a', '5.10', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Black Mamba,3.0,3,5.10,['Trad'],450,5,PG13,III,Nevada,16-Black Velvet…,6,2,"['5.12a', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Twixt Cradle and Stone,2.9,23,5.10d,['Trad'],800,8,,III,Nevada,16-Black Velvet…,12,6,"['5.12a', '5.10', '5.9', '5.11', '5.11', '5.13a', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Texanephrine,3.0,19,5.10d,['Trad'],1500,14,,IV,Nevada,16-Black Velvet…,5,5,"['5.12a', '5.10', '5.9', '5.11', '5.11', '5.13a', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Velvet Revolver,3.7,19,5.11b,['Trad'],520,4,,,Nevada,16-Black Velvet…,4,2,"['5.12a', '5.10', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.12+', '5.12a', '5.9', '5.12b/c']",
Lone Star,3.2,26,5.11,['Trad'],1500,21,,V,Nevada,16-Black Velvet…,6,11,"['5.12a', '5.10', '5.9', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Plein Air,3.2,6,5.11,['Trad'],,8,,IV,Nevada,16-Black Velvet…,5,4,"['5.12a', '5.10', '5.9', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Texas Hold 'Em,3.6,60,5.11c,['Trad'],1100,9,,,Nevada,16-Black Velvet…,23,22,"['5.12a', '5.10', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Ancient Futures,2.6,8,5.12a,['Trad'],800,6,,,Nevada,16-Black Velvet…,3,3,"['5.10', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
The Velveteen Rabbit,3.6,5,5.12a,['Trad'],270,3,,,Nevada,16-Black Velvet…,2,3,"['5.10', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
Wax Cracks Extension (Open Project),2.0,2,5.12b/c,['Trad'],220,2,,,Nevada,16-Black Velvet…,0,1,"['5.12a', '5.10', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9']",
The Velvet Tongue,4.0,18,5.12+,['Trad'],600,6,,III,Nevada,16-Black Velvet…,2,4,"['5.12a', '5.10', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12a', '5.9', '5.12b/c']",
Texas Tower Direct,3.6,14,5.12d,['Trad'],500,6,,,Nevada,16-Black Velvet…,4,7,"['5.12a', '5.10', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
The Shuffle,3.5,2,5.13a,['Trad'],780,6,PG13,,Nevada,16-Black Velvet…,5,2,"['5.12a', '5.10', '5.9', '5.11', '5.11', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",
