,name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade,popularity,combined_difficulty,difficulty_sport_trad,number_near_grades,diff_nearby_grades,safety_numerical,commitment_numerical,aid_numerical
3658,New Diversions,3.6,82,5.10a,['Trad'],115.0,2,,,California,Lower Merced Ri…,3,11,"['5.11b', '5.9', '5.10c', '5.10b', '5.12c', '5.8+', '5.9', '5.10b', '5.10b', '5.6', '5.9']",,3.584275345114915,2,7.0,11,0.6363636363636362,,1,
3660,Test Pilot,3.3,3,5.10b,['Trad'],50.0,1,,,California,Rattlesnake Canyon,0,0,"['5.8', '5.8+', '5.8', '5.12a/b', '5.10a', '5.7', '5.11a', '5.11b', '5.8-', '5.10b']",,3.0487134111344925,2,8.0,10,0.7999999999999998,,1,
3662,Minority Figured,2.7,3,5.9,['Trad'],70.0,1,,,California,Rush,2,0,"['5.7+', '5.11']",,2.598713411134493,2,6.0,2,1.5,,1,
3667,Black Sheep,2.7,9,5.10a,['Trad'],70.0,1,,,California,Patricia Bowl,2,1,"['5.10a', '5.10a', '5.11c', '5.10b', '5.7', '5.8', '5.11-', '5.10c', '5.10d', '5.9', '5.10a', '5.11-']",,2.6594853644537975,2,7.0,12,0.75,,1,
3674,Mustang Corner,4.0,1,5.11d,['Trad'],80.0,1,,,Nevada,16-Black Velvet…,0,0,"['5.10+', '5.11a', '5.10d', '5.12a', '5.12-']",,3.1474268222689856,5,14.0,5,0.5999999999999996,,1,
3690,Tideline,3.7,97,5.11a,['Trad'],70.0,1,,,California,Olmsted Area,4,6,"['5.11a', '5.12a', '5.14a', '5.9', '5.7', '5.9', '5.11d', '5.11c', '5.10-', '5.12a', '5.9', '5.11d', '5.10a', '5.8', '5.11b', '5.7', '5.10c', '5.11a', '5.10a', '5.10a', '5.10c', '5.12a', '5.10a', '5.10c', '5.9+', '5.12a', '5.10d', '5.11a', '5.10c/d']",,3.6856617718830407,4,11.0,29,0.34482758620689635,,1,
3694,Stand or Fall,2.3,6,5.11-,['Trad'],50.0,1,,,Nevada,03-First Pullou…,0,0,"['5.11b', '5.11', '5.11a', '5.11+', '5.11c', '5.11a', '5.11-', '5.7', '5.11b', '5.11+', '5.11a', '5.11b', '5.11b', '5.11c', '5.11-', '5.10a']",,2.299264806362567,4,11.0,16,0.0625,,1,
3698,Beyond a Shadow of a Doubt,3.0,1,5.12a,['Trad'],70.0,1,,,California,Daff Area,0,0,"['5.10d', '5.10c']",,2.6474268222689856,6,15.0,2,3.0,,1,
3702,The Cookie-Center,2.2,9,5.9,['Trad'],170.0,2,,,California,h. Cookie Area,3,5,"['5.11b', '5.12b', '5.10b', '5.10a', '5.11c', '5.11a', '5.10d', '5.11a', '5.10d', '5.12b', '5.10a', '5.12a', '5.9', '5.9', '5.11c', 'V0+', '5.8', '5.11b', '5.9', '5.11b', '5.11a', '5.10c', '5.10c', '5.11', '5.11+', '5.13b/c', '5.12b', '5.10+', '5.9', '5.11', '5.10b', '5.10d', '5.11a', '5.10c']",,2.2094853644537973,2,6.0,34,1.7058823529411766,,1,
3710,Sorcerer's Apprentice,3.7,11,5.11a,['Trad'],800.0,7,R,V,California,Fairview Dome,6,10,"['5.8', '5.12a', '5.10b', '5.10c/d', '5.8', '5.12', '5.12+', '5.10c', '5.11+', '5.9', '5.11a', '5.11a', '5.10a', '5.11b']",,3.582904470378164,4,11.0,14,0.2142857142857144,2.0,5,
3716,Bridge of Sighs,2.8,4,5.11a,['Trad'],50.0,1,R,,California,Rattlesnake Canyon,0,1,[],,2.698970728907594,4,11.0,0,,2.0,1,
3721,Creme del Este,3.0,3,5.13b,['Trad'],90.0,1,,,California,Little Egypt,0,0,"['5.10c', '5.9', '5.11b/c', '5.8', '5.10c', '5.9', '5.10a', '5.10c']",,2.823713411134493,8,19.0,8,5.375,,1,
3731,Stone Groove (full),2.3,3,5.10b,['Trad'],150.0,2,,II,California,p. Reed's Pinna…,10,1,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.9', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",,2.298713411134493,2,8.0,37,1.0270270270270272,,2,
3733,Common Bond of Circumstance,2.0,23,5.9,['Trad'],100.0,1,,,Nevada,10-Pine Creek C…,0,2,"['5.10c/d', '5.8+', '5.10a', '5.7', '5.7', '5.9', '5.9+', '5.9', '5.8', '5.9', '5.9', '5.9', '5.7', '5.8+', '5.8', '5.6', '5.9+', '5.10b', '5.7+', '5.9+', '5.7+', '5.7', '5.7', '5.8']",,2.0122855685224157,2,6.0,24,0.0,,1,
3737,"We Aim To Please, So, Please Aim",1.5,2,5.7+,['Trad'],160.0,1,,,California,Rattlesnake Canyon,1,0,"['5.10-', '5.9+', '5.10a']",,1.7649512148459905,2,4.0,3,0.0,,1,
3742,Whiz Bang,3.1,10,5.11a,['Trad'],200.0,2,,,California,Patricia Bowl,0,3,"['5.12a', '5.10a', '5.10c', '5.10b', '5.10d', '5.10b', '5.12b', '5.12c', '5.8', '5.10a', '5.9', '5.11b', '5.11a', '5.11b', '5.10d', '5.11a']",,3.0268048767761795,4,11.0,16,0.5,,1,
3745,Plastic Jesus,1.0,2,5.8,['Trad'],320.0,3,,,California,h. Cookie Area,1,1,"['5.9+', '5.7', '5.7', '5.9', '5.8', '5.9', '5.7']",,1.4316178815126572,2,5.0,7,0.0,,1,
3749,Grey Ghost,3.0,2,5.12b,['Trad'],40.0,1,,,California,Patricia Bowl,1,3,"['5.12a', '5.10a', '5.10c', '5.10b', '5.10d', '5.11a', '5.10b', '5.12c', '5.8', '5.10a', '5.9', '5.11b', '5.11a', '5.11b', '5.10d', '5.11a']",,2.7649512148459907,6,16.0,16,2.625,,1,
3755,Under Control,2.0,1,5.9,['Trad'],160.0,2,,,Nevada,10-Pine Creek C…,4,0,"['5.11a', '5.10+', '5.10b', '5.10c', '5.9', '5.9', '5.5']",,2.1474268222689856,2,6.0,7,0.4285714285714284,,1,
3759,Serrated Edge,3.1,15,5.10b,['Trad'],500.0,4,,II,California,Mariuolumne Dome,6,5,"['5.7', '5.10b/c', '5.10c', '5.10d']",,3.0496783527836233,2,8.0,4,0.5,,2,
3761,Pie in the Sky,3.8,41,5.11b,['Trad'],200.0,2,,,California,Patricia Bowl,2,5,"['5.12a', '5.10a', '5.10c', '5.10b', '5.10d', '5.11a', '5.10b', '5.12b', '5.12c', '5.8', '5.10a', '5.9', '5.11a', '5.11b', '5.10d', '5.11a']",,3.7641631820128088,4,12.0,16,0.5,,1,
3762,Climb Bandits,0.0,1,5.10b,['Trad'],45.0,1,R,,Nevada,03-First Pullou…,3,0,[],,1.1474268222689858,2,8.0,0,,2.0,1,
3765,Losers Weepers,1.5,2,5.7,['Trad'],160.0,1,PG13,,California,Mariuolumne Dome,0,0,"['5.8', '5.6', '5.10b', '5.10a/b', '5.9', '5.8', '5.7', '5.8', '5.7', '5.9', '5.10', '5.10d', '5.10a']",,1.7649512148459905,2,4.0,13,0.0769230769230771,1.0,1,
3774,Twilight Zone,3.8,29,5.10+,['Trad'],100.0,1,,,California,h. Cookie Area,2,8,"['5.11b', '5.12b', '5.10b', '5.10a', '5.11c', '5.11a', '5.10d', '5.11a', '5.10d', '5.12b', '5.9', '5.10a', '5.12a', '5.9', '5.9', '5.11c', 'V0+', '5.8', '5.11b', '5.9', '5.11b', '5.11a', '5.10c', '5.10c', '5.11', '5.11+', '5.13b/c', '5.12b', '5.9', '5.11', '5.10b', '5.10d', '5.11a', '5.10c']",,3.7498284548179326,3,7.0,34,0.6764705882352939,,1,
3775,Broken Bit,1.0,1,5.8,['Trad'],195.0,1,R,,California,Medlicott Dome,0,0,"['5.9+', '5.7', '5.10a', '5.10a', '5.10d', '5.9', '5.8', '5.10+', '5.11d', '5.6', '5.8', '5.8']",,1.6474268222689858,2,5.0,12,0.3333333333333335,2.0,1,
3796,Phantom Tollbooth,2.0,2,5.10a,['Trad'],50.0,1,,,California,Group Campsite 8,1,1,"['5.6', '5.6', '5.7', '5.7', '5.8', '5.3', '5.8', '5.6', '5.4', '5.8']",,2.0982845481793237,2,7.0,10,0.5,,1,
3798,Little Evil,1.4,5,5.9,['Trad'],50.0,1,,,California,Rattlesnake Canyon,1,0,"['5.10a', '5.9', '5.11a/b', '5.7', '5.11b', 'V2+']",,1.5491422740896619,2,6.0,6,1.0,,1,
3800,Gateway Drug,2.0,1,5.10-,['Trad'],60.0,1,,,California,4:20 Wall,0,1,"['5.10b', '5.11-', '5.11-', '5.11-', '5.10+', '5.10-', '5.11', '5.11', '5.9', '3rd', '5.10+']",,2.1474268222689856,2,7.0,11,1.1818181818181817,,1,
3803,Exiled in Sweden,2.0,3,5.10d,['Trad'],80.0,1,,,California,Rattlesnake Canyon,1,1,['5.10b'],,2.073713411134493,3,10.0,1,1.0,,1,
3805,Pazookieland,2.1,13,5.7,['Trad'],300.0,2,,II,Nevada,10-Pine Creek C…,1,2,"['5.11b/c', '5.4', '5.8+', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",,2.1139181174669983,2,4.0,36,0.5,,2,
3811,Fishbreath,1.6,18,5.5,['Trad'],120.0,1,,,Nevada,03-First Pullou…,2,3,"['5.8', '5.9', '5.3', '5.7', '5.6', '5.8', '5.7+', '5.8', '5.6', '5.7', '5.7', '5.9']",,1.636571244449367,1,2.0,12,0.75,,1,
3814,Dentugripped,4.0,2,5.10c,['Trad'],200.0,1,,,California,Rock Creek,2,0,"['5.10d', '5.11a/b', '5.10b', '5.10b', '5.10c', '5.10a/b', '5.11a', '5.7']",,3.431617881512657,3,9.0,8,0.25,,1,
3815,Psycho Date,1.0,4,5.10b,['Trad'],100.0,1,PG13,,Nevada,10-Pine Creek C…,0,1,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10c', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",,1.2589707289075944,2,8.0,36,0.5,1.0,1,
3819,Sunshine,3.6,5,5.10d,['Trad'],600.0,6,R,III,California,Tuolumne Meadows,8,13,"['5.12c', '5.12c', '5.7', '5.8', '5.8', '5.10', '5.8', '5.13b', '5.8', '5.13+', '5.10d', '5.11a', '5.7', '5.10a', '5.10d', '5.8']",,3.3824756074229954,3,10.0,16,0.25,2.0,3,
3821,Left Water Crack,2.7,58,5.7,['Trad'],200.0,2,R,,California,Lembert Dome,2,5,"['5.10-', '5.10d', '5.10a', '5.9+', '5.10a', '5.7', '5.9', '5.8']",,2.6931331126192877,2,4.0,8,0.125,2.0,1,
3823,Tales of Power,3.9,13,5.12b,['Trad'],110.0,1,,,California,Lower Merced Ri…,8,2,"['5.9', '5.12a', '5.10c']",,3.7853466888955696,6,16.0,3,2.3333333333333335,,1,
3825,Lady Wilson's Cleavage,2.9,9,5.9,['Trad'],1000.0,9,,IV,Nevada,13-Mt Wilson,9,6,"['5.10+', '5.11c', '5.10a', '5.11b', '5.9', '5.9+', '5.9']",,2.839485364453797,2,6.0,7,0.8571428571428572,,4,
3827,Burlesque,2.8,15,5.9,['Trad'],400.0,4,,II,Nevada,09-Icebox Canyon,9,6,"['5.7', '5.10', '5.9+', '5.9+', '5.9', '5.9']",,2.7684283527836233,2,6.0,6,0.16666666666666652,,2,
3828,Moving Over Stone,3.5,2,5.10+,['Trad'],85.0,1,,,California,Rock Creek,0,0,"['5.10+', '5.9', '5.11', '5.11-', '5.10+', '5.10', '5.9', '5.10+', '5.11-', '5.10+', '5.10+', '5.8', '5.8', '5.8']",,3.0982845481793237,3,7.0,14,0.07142857142857162,,1,
3831,Lifeline,3.5,2,5.12a,['Trad'],80.0,1,,,California,Lower Merced Ri…,4,3,"['5.10d', '5.9', '5.10a', '5.11a', '5.10a', '5.11-', '5.10a', '5.11b', '5.11c', '5.10a', '5.10c', '5.12b']",,3.0982845481793237,6,15.0,12,2.75,,1,
3832,Perfect Match,2.0,1,5.7,['Trad'],100.0,1,,,California,Casa Diablo Mou…,1,2,"['5.9+', '5.11b', '5.9+']",,2.1474268222689856,2,4.0,3,0.6666666666666665,,1,
3834,Phobos,3.7,167,5.9+,['Trad'],275.0,3,,,California,Tuolumne Meadows,14,18,"['5.11', '5.9', '5.12-', '5.12a', '5.11+']",,3.6916360335984404,2,6.0,5,2.8,,1,
3840,Valinor,3.6,16,5.10d,['Trad'],600.0,4,,,California,Mariuolumne Dome,14,12,"['5.7', '5.10b/c', '5.10c', '5.10b']",,3.5232266849728218,3,10.0,4,0.75,,1,
3843,Librarian Lust,1.3,3,5.10a,['Trad'],40.0,1,,,California,Rattlesnake Canyon,2,3,['5.10a'],,1.548713411134493,2,7.0,1,0.0,,1,
3844,Fairview Heights,2.5,2,5.11,['Trad'],900.0,9,,III,California,Fairview Dome,14,1,"['5.11b', '5.10c', '5.11', '5.10a', '5.10c', '5.12+', '5.9', '5.11b']",,2.431617881512657,5,11.0,8,1.25,,3,
3847,Brain Drain,1.0,1,5.10,['Trad'],80.0,2,,,Nevada,Magic Mountain,3,0,"['5.10c', '5.9', '5.8', '5.9+', '5.9', '5.10', '5.10+', '5.9', '5.11c', '5.10b/c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a', '5.8+']",,1.6474268222689858,3,7.0,19,0.3157894736842106,,1,
3858,Sausalito Archie's Overhang,1.0,2,5.11a,['Trad'],300.0,4,R,,California,Tenaya Lake Area,0,0,"['5.11c', '5.11b', '5.10d', '5.10b', '5.12', '5.10-', '5.10a/b', '5.11b', '5.10b']",,1.4316178815126572,4,11.0,9,0.5555555555555554,2.0,1,
3862,Jug Monkey,1.7,3,5.9,['Trad'],80.0,1,,,California,k. Cascade Area,0,1,"['5.12b', '5.12a', '5.10a', '5.8', '5.9', '5.8+']",,1.8487134111344927,2,6.0,6,1.3333333333333335,,1,
3864,Cookie Left Side,2.1,14,5.10a,['Trad'],120.0,2,,,California,h. Cookie Area,1,1,"['5.11b', '5.12b', '5.10b', '5.11c', '5.11a', '5.10d', '5.11a', '5.10d', '5.12b', '5.9', '5.10a', '5.12a', '5.9', '5.9', '5.11c', 'V0+', '5.8', '5.11b', '5.9', '5.11b', '5.11a', '5.10c', '5.10c', '5.11', '5.11+', '5.13b/c', '5.12b', '5.10+', '5.9', '5.11', '5.10b', '5.10d', '5.11a', '5.10c']",,2.1129902429691985,2,7.0,34,1.7058823529411766,,1,
3867,Back On The Streets,2.0,1,5.10+,['Trad'],100.0,1,PG13,,California,Rock Creek,0,0,"['5.10+', '5.9', '5.11', '5.11-', '5.10+', '5.10', '5.9', '5.10+', '5.11-', '5.10+', '5.10+', '5.8', '5.8', '5.8']",,2.1474268222689856,3,7.0,14,0.07142857142857162,1.0,1,
3870,Fairest of All,3.0,7,5.10c,['Trad'],900.0,11,R,,California,Fairview Dome,6,3,"['5.11', '5.11b', '5.11', '5.10a', '5.10c', '5.12+', '5.9', '5.11b']",,2.9118567055672466,3,9.0,8,1.0,2.0,1,
3881,Welcome to Red Rocks,3.0,4,5.12,['Trad'],200.0,2,,,Nevada,Mescalito,1,3,"['5.9', '5.10+', '5.8', '5.10a', '5.7', '5.8-', '5.9', '5.10b/c', '5.7', '5.10c', '5.7+', '5.10a', '5.10a', '5.9', '5.10a', '5.7', '5.10b/c', '5.9+', '5.8', '5.10a']",,2.858970728907595,7,15.0,20,4.9,,1,
3882,Shard,1.0,2,5.8,['Trad'],105.0,1,PG13,,California,Medlicott Dome,0,0,"['5.11a', '5.11c', '5.11b', '5.10b', '5.9', '5.9', '5.11c', '5.11a', '5.11a', '5.9', '5.11d', '5.13c', '5.10a', '5.12c', '5.11a', '5.10a/b', '5.11b/c', '5.12a', '5.11a', '5.10c', '5.10c']",,1.4316178815126572,2,5.0,21,1.9523809523809526,1.0,1,
3900,Edge of the Sun,2.4,16,5.10b/c,['Trad'],400.0,3,,,Nevada,Magic Mountain,6,9,"['5.10c', '5.9', '5.8', '5.9+', '5.9', '5.10', '5.10', '5.10+', '5.9', '5.11c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a', '5.8+']",,2.3938149202669394,2,8.0,19,0.736842105263158,,1,
3903,Chocolate Covered Bacon,1.0,1,5.10c,['Trad'],100.0,1,,,Nevada,10-Pine Creek C…,0,0,"['5.11b/c', '5.4', '5.8+', '5.7', '5.7+', '5.10', '5.10', '5.8-', '5.10a', '5.10d', '5.11a/b', '5.11-', '5.6', '5.9', '5.5', '5.10c', '5.10c', '5.10a', '5.8', '5.10a', '5.7', '5.10b', '5.10c', '5.7', '5.12a', '5.10-', '5.11a', '5.10-', '5.11b', '5.6', '5.11b', '5.8', '5.9', '5.8-', '5.8+', '5.5']",,1.6474268222689858,3,9.0,36,0.5277777777777777,,1,
3909,Shotgun Wedding,1.0,1,5.7,['Trad'],70.0,1,R,,California,Corral Wall,1,0,"['5.10a', '5.10a', '5.9', '5.10a', '5.10b', '5.6', '5.6', '5.10', '5.8', '5.1']",,1.6474268222689858,2,4.0,10,0.19999999999999996,2.0,1,
3910,First Grader,1.0,1,5.6,['Trad'],100.0,1,,,Nevada,Whiskey Peak,0,0,"['5.9', '5.7', '5.7', '5.9', '5.7', '5.9', '5.10', '5.7', '5.7', '5.7', '5.8', '5.9', '5.9']",,1.6474268222689858,1,3.0,13,1.076923076923077,,1,
3911,Apothecary,1.7,6,5.9,['Trad'],115.0,1,,,California,Rock Creek,3,2,"['5.10b', '5.8', '5.11a', '5.11a', '5.10a', '5.10b', '5.9', '5.11b', '5.10c']",,1.7849790920768531,2,6.0,9,0.7777777777777777,,1,
3912,Ancient Futures,2.6,8,5.12a,['Trad'],800.0,6,,,Nevada,16-Black Velvet…,3,3,"['5.10', '5.9', '5.11', '5.11', '5.13a', '5.10d', '5.11c', '5.12d', '5.10d', '5.11b', '5.12+', '5.12a', '5.9', '5.12b/c']",,2.5660948493931075,6,15.0,14,1.2857142857142856,,1,
3913,Age of Darkness,2.5,4,5.11a,['Trad'],85.0,1,,,California,Olmsted Area,2,1,"['5.11a', '5.12a', '5.14a', '5.9', '5.7', '5.9', '5.11d', '5.11c', '5.10-', '5.12a', '5.9', '5.11d', '5.10a', '5.8', '5.11b', '5.7', '5.10c', '5.11a', '5.10a', '5.10a', '5.10c', '5.12a', '5.10a', '5.10c', '5.9+', '5.12a', '5.10d', '5.11a', '5.10c/d']",,2.4589707289075946,4,11.0,29,0.34482758620689635,,1,
3918,The Soloist Crack,2.0,1,5.7,['Trad'],110.0,1,,,Nevada,Magic Mountain,2,0,"['5.10b', '5.10c']",,2.1474268222689856,2,4.0,2,0.5,,1,
3919,Unnamed 5.9,2.0,1,5.9,['Trad'],70.0,1,,,California,p. Reed's Pinna…,0,0,"['5.11c', '5.9-', '5.10+', '5.11c', '5.10c', '5.8', '5.11a', '5.10a', '5.7', '5.10d', '5.8', '5.8', '5.9', '5.12b', '5.10d', '5.10b', '5.4', '5.10c', '5.10d', '5.10d', '5.11c', '5.13-', '5.10a', '5.10a', '5.9', '5.10a', '5.12a', '5.10b', '5.7', '5.11c', '5.10', '5.11b', '5.10d', '5.9', '5.10b', '5.10b', '5.9']",,2.1474268222689856,2,6.0,37,1.0270270270270272,,1,
3922,Horseshoes and Hand Grenades,3.8,34,5.12a,['Trad'],50.0,1,,,California,Tuolumne Meadows,4,2,"['5.8', '5.11c', '5.12c', '5.5', '5.11c', 'V3', 'V6', '5.7']",,3.7569958184153704,6,15.0,8,1.625,,1,
3923,Corner Market,1.4,9,5.7,['Trad'],60.0,1,,,California,Stumps,1,1,"['5.6', '5.9', '5.7']",,1.489485364453797,2,4.0,3,0.33333333333333326,,1,
3925,Aesop’s Arete,2.3,3,5.9,['Trad'],100.0,1,,,Nevada,09-Icebox Canyon,3,0,"['5.8', '5.10b', '5.10-', '5.8', '5.12a', '5.11-', '5.9', '5.11-', '5.11', '5.10d', '5.9+', '5.10b', '5.7', '5.11+', '5.9+', '5.12-', '5.10-', '5.7', '5.10d', '5.11', '5.10']",,2.298713411134493,2,6.0,21,1.1428571428571428,,1,
3928,Space Cowboys,2.0,4,5.10b,['Trad'],300.0,3,PG13,II,Nevada,10-Pine Creek C…,0,1,"['5.10d', '5.10d', '5.11a', '5.10d', '5.11c', '5.11c', '5.11b', '5.11b', '5.11a']",,2.0589707289075942,2,8.0,9,1.8888888888888888,1.0,2,
3930,Concrete Jungle (aka Poodle Bites),2.9,8,5.10c,['Trad'],60.0,1,PG13,,California,k. Cascade Area,1,0,"['5.11a', '5.12b', '5.10c', '5.10d', '5.10b', '5.10-', '5.9', '5.8', '5.11c']",,2.832761516059774,3,9.0,9,0.22222222222222232,1.0,1,
3942,Water Dog,2.5,22,5.10d,['Trad'],60.0,1,,,Nevada,09-Icebox Canyon,1,4,"['5.8', '5.9', '5.10b', '5.10-', '5.8', '5.12a', '5.11-', '5.9', '5.11-', '5.11', '5.9+', '5.10b', '5.7', '5.11+', '5.9+', '5.12-', '5.10-', '5.7', '5.10d', '5.11', '5.10']",,2.491080593240781,3,10.0,21,0.09523809523809534,,1,
3947,Van Allen Belt,2.0,33,5.7,['Trad'],50.0,1,R,,Nevada,09-Icebox Canyon,4,8,"['5.8', '5.9', '5.10b', '5.10-', '5.8', '5.12a', '5.11-', '5.9', '5.11-', '5.11', '5.10d', '5.9+', '5.10b', '5.11+', '5.9+', '5.12-', '5.10-', '5.7', '5.10d', '5.11', '5.10']",,2.0086721660158227,2,4.0,21,1.1428571428571428,2.0,1,
3948,The Legend of Billy Bobby,1.0,1,5.11a,['Trad'],100.0,1,,,California,Rock Creek,0,0,"['5.10', '5.10c', '5.10b/c', '5.10d', '5.11', '5.10b', '5.11a', '5.10d', '5.11a', '5.9', '5.10c', '5.11', '5.11b', '5.10a/b', '5.10-', '5.10d']",,1.6474268222689858,4,11.0,16,0.875,,1,
3949,Bridgery,3.4,8,5.10a,['Trad'],50.0,1,,,California,p. Reed's Pinna…,5,0,"['5.11d', '5.10c', '5.12a', '5.10a', '5.10b', '5.10d', '5.9+', '5.8+', '5.7', '5.8', '5.10c', '5.10b', '5.8', '5.11d', '5.8', '5.12a', '5.10d', '5.11a']",,3.2772059605042188,2,7.0,18,1.1111111111111112,,1,
3955,Northwest Books,2.5,376,5.6,['Trad'],250.0,2,,,California,Lembert Dome,18,15,"['5.10c', '5.10a', '5.10b/c', '5.10a', '5.10-', '5.11b']",,2.499455845210976,1,3.0,6,1.5,,1,
3962,Hogback,1.5,25,5.8,['Trad'],40.0,1,,,California,Hodgepodge Rock,3,3,"['5.10a/b', '5.7', '5.7', '5.4', '5.8', '5.7', '5.6', '5.7', '5.9', '5.4', '5.7', '5.6']",,1.5305712940206913,2,5.0,12,0.33333333333333326,,1,
3974,Cookie Monster,2.9,264,5.7,['Trad'],360.0,3,,II,Nevada,Mescalito,22,30,"['5.9', '5.10+', '5.8', '5.10a', '5.8-', '5.9', '5.10b/c', '5.7', '5.10c', '5.7+', '5.10a', '5.10a', '5.9', '5.10a', '5.7', '5.10b/c', '5.9+', '5.12', '5.8', '5.10a']",,2.897716428847313,2,4.0,20,0.3500000000000001,,2,
3978,Low Profile,3.0,2,5.11-,['Trad'],80.0,1,,,California,Lower Merced Ri…,1,1,"['5.10d', '5.9', '5.10a', '5.11a', '5.10a', '5.12a', '5.10a', '5.11b', '5.11c', '5.10a', '5.10c', '5.12b']",,2.7649512148459907,4,11.0,12,0.5833333333333335,,1,
3986,Idaho Falls,2.4,5,5.8,['Trad'],25.0,1,,,Nevada,10-Pine Creek C…,1,0,"['5.10c/d', '5.8+', '5.10a', '5.7', '5.9', '5.7', '5.9', '5.9+', '5.9', '5.9', '5.9', '5.9', '5.7', '5.8+', '5.8', '5.6', '5.9+', '5.10b', '5.7+', '5.9+', '5.7+', '5.7', '5.7', '5.8']",,2.3824756074229954,2,5.0,24,0.0,,1,
3994,Buffalo Soldiers,4.0,1,5.12c,['Trad'],750.0,6,R,,Nevada,09-Icebox Canyon,0,0,['5.10'],,3.1474268222689856,7,17.0,1,4.0,2.0,1,
3997,Hummock World,1.0,2,5.7,['Trad'],140.0,1,,,California,Lower Merced Ri…,0,1,"['5.10+', '5.10b', '5.8-', '5.9', '5.9+', '5.11-', '5.8', '5.9', '5.8', '5.9', '5.11b', '5.9', '5.8+', '5.11', '5.11a', '5.9', '5.9', '5.8', '5.9', '5.11a', '5.7', '5.11-', '5.11a', '5.8', '5.11a', '5.10+', '5.8', '5.10b', '5.9', '5.10-', '5.9', '5.7', '5.10b', '5.11+', '5.8', '5.10+', '5.8+', '5.6', '5.11-', '5.10b', '5.10c', '5.8', '5.9', '5.9', '5.10a']",,1.4316178815126572,2,4.0,45,0.5555555555555554,,1,
4000,Death In The Afternoon,2.0,1,5.11d,['Trad'],25.0,1,,,California,Little Egypt,0,1,['5.8'],,2.1474268222689856,5,14.0,1,3.0,,1,
4001,Community Pillar,3.4,133,5.9,['Trad'],700.0,8,,III,Nevada,Magic Mountain,33,30,"['5.10c', '5.8', '5.9+', '5.9', '5.10', '5.10', '5.10+', '5.9', '5.11c', '5.10b/c', '5.10+', '5.10b', '5.9', '5.9', '5.10+', '5.11a', '5.11+', '5.10a', '5.8+']",,3.391752639138343,2,6.0,19,0.736842105263158,,3,
4004,Only Outlaws Have Guns,2.0,24,5.9+,['Trad'],70.0,1,,,California,Corral Wall,3,9,"['5.8', '5.8+', '5.10c', '5.7', '5.8', '5.9', '5.12a/b', '5.10b', '5.8', '5.10b', '5.7', '5.10a', '5.10a', '5.9', '5.8', '5.10d']",,2.011794145781519,2,6.0,16,0.375,,1,
4015,Ungracious and Inconsiderate,1.0,1,5.10+,['Trad'],115.0,1,PG13,,California,Rock Creek,0,0,"['5.12', '5.10+', '5.12-', '5.10-', '5.11-', '5.10-', '5.9', '5.10+', '5.10+', '5.12-']",,1.6474268222689858,3,7.0,10,0.7999999999999998,1.0,1,
4016,Pink Dream,3.5,11,5.10a,['Trad'],300.0,2,,,California,u. Elephant Rock,1,7,"['5.10a', '5.11b', '5.10d', '5.12', '5.11b', '5.12b', '5.10a', '5.12a', '5.10a', '5.9', '5.9', '5.10c', '5.9', '5.9']",,3.3995711370448305,2,7.0,14,1.3571428571428572,,1,
4021,F-117 Stealth Nighthawk,3.0,2,5.8,['Trad'],150.0,1,,,Nevada,10-Pine Creek C…,2,1,"['5.10c/d', '5.8+', '5.10a', '5.7', '5.9', '5.7', '5.9', '5.9+', '5.9', '5.9', '5.9', '5.9', '5.7', '5.8+', '5.8', '5.6', '5.9+', '5.10b', '5.7+', '5.9+', '5.7+', '5.7', '5.7', '5.8']",,2.7649512148459907,2,5.0,24,0.0,,1,
